genes,logFC,logCPM,LR,PValue,FDR,bnumber
sgcC,0.0546694697837525,2.97116140585783,0.0196152272906156,0.88861703055356,0.964790586968533,b4304
sgcE,-0.262153723927196,3.34197212880501,1.02487613738256,0.311365161379264,0.575432662386411,b4301
sgcQ,-0.337557245354196,4.44545827489287,2.17161905478209,0.140578161127124,0.344193354823156,b4303
sgcR,-0.0933978382926644,3.42711658454435,0.129796355308432,0.718643278169615,0.881116350838273,b4300
sgcX,-0.542816221664218,3.85286266604347,4.33845878421988,0.0372606378334763,0.135804805740746,b4305
sgrR,-0.224024689973246,5.52940669213808,1.31653815013944,0.251214290792023,0.507243815769401,b0069
shiA,0.732468740669998,6.16418789685706,18.63699575896,1.5812212356121e-05,0.000123495380047173,b1981
sieB,-0.630942526235478,3.03352286806028,3.65399962994063,0.0559347360197882,0.184132717126117,b1353
sixA,0.424581551715778,7.15881521308601,5.28938910238054,0.0214557452880498,0.0875045929169851,b2340
slp,-1.23101375524001,9.95071288366539,28.5177941987542,9.28413091500867e-08,9.82798074066727e-07,b3506
slt,0.235407213090009,7.53282198218107,1.85889533887782,0.172752348141725,0.397293605763637,b4392
slyA,-0.576243125856245,7.96973408753345,9.53461712052686,0.00201632232251965,0.0113687938785409,b1642
slyB,-0.193348218859068,9.47234770819473,0.93020161502875,0.334810541021576,0.59889169394889,b1641
slyD,0.171060635326145,8.96680770634945,0.831544381956107,0.361826334719039,0.624748870729247,b3349
slyX,-0.297868591478098,4.27527226302152,1.65170417752547,0.198727142058772,0.436334301733861,b3348
smf,-0.208949828281895,5.99208032685409,0.823995667567518,0.364014510687392,0.625539634897566,b4473
smg,-0.129205571248378,7.44588923362004,0.486669786324295,0.485416609280575,0.738209273057325,b3284
smpA,-0.0223170836216697,7.77372263230523,0.0130100838038274,0.909188839916891,0.974068461769838,b2617
smpB,0.082562236298249,7.1754302840964,0.169782157845127,0.680305483475018,0.861209777147588,b2620
smtA,-0.0640039607333475,6.58297542599416,0.103712137124933,0.747419597661482,0.892013987055908,b0921
sodA,7.36385987741206,9.4194559329748,444.023965609589,1.44107029521497e-98,2.07466086834448e-95,b3908
sodB,0.726694425476925,9.319430088566,12.9184554428975,0.000325358222130278,0.00207649045627122,b1656
sodC,0.186104124105562,6.08038878670399,0.476597634886446,0.489967503525774,0.74408215461597,b1646
sohA,-0.283477076621465,5.74568737253155,1.40469243821521,0.23593948087054,0.488739864690582,b3129
sohB,-0.248083716043708,6.93758809860947,2.29748104475167,0.129583999394809,0.325959984499814,b1272
solA,0.0929650058010267,6.66515796844521,0.277086649032055,0.59861711912101,0.816107114104685,b1059
soxR,0.382386942436802,3.68729286504585,2.81893743329697,0.0931580547739556,0.26557731918727,b4063
soxS,5.21836047394146,7.07883998645222,339.568010456139,7.92410845275137e-76,1.71121122037166e-73,b4062
speA,0.336497120801948,8.5991303623315,3.23003854957054,0.0722989867541902,0.222248629032988,b2938
speB,0.164717896428369,6.34212634089424,0.948365232596846,0.330135762629126,0.594106816164665,b2937
speC,0.653047079426425,6.08431322942001,9.49444447757449,0.0020609497392176,0.0115901587547927,b2965
speD,0.278625206990345,7.16816738262532,1.63696939279482,0.200741787129323,0.438545158630018,b0120
speE,0.152576604522629,7.10073544007026,0.578055532547403,0.447075500959356,0.706519973890765,b0121
speF,-0.0958099619739353,3.0289937709301,0.0454386189345151,0.831199544321954,0.937813696950501,b0693
speG,-0.280145748548978,6.33279649705005,2.51321676928753,0.112895275414457,0.300058273547717,b1584
spoT,0.136634582102517,8.90523515598593,0.42116257843345,0.516357509588866,0.763323862679335,b3650
sppA,0.155565584631509,6.63904375871044,0.867066063662672,0.351768828788532,0.614601332062384,b1766
spr,-1.01571476246938,7.17408787033821,26.9204326772928,2.12005683910974e-07,2.14438536021427e-06,b4043
spr,-1.01571476246938,7.17408787033821,26.9204326772928,2.12005683910974e-07,2.14438536021427e-06,b2175
sprT,-0.0271961072909106,3.66636037580321,0.0128370601473522,0.909792121967938,0.974068461769838,b2944
spy,0.42436499993921,5.61530838680455,3.8311471051502,0.0503084911911328,0.169884576586788,b1743
sra,0.461649292085708,8.29526214448309,2.20585541501692,0.137487609113896,0.337967549096708,b1480
srlA,-0.0835035490927841,1.26071564827539,0.0238920153100839,0.877159989647021,0.959831263056875,b2702
srlB,-0.944075874229596,0.990341127777451,2.52555722841067,0.112015204704161,0.29855948449033,b2704
srlD,-0.152679014501766,2.85377430613226,0.138615885026578,0.709660905353087,0.877552558133539,b2705
srlE,0.178336943133482,1.88601325543663,0.174400672709713,0.676230042325565,0.859769665235242,b2703
srlR,-1.18882729270818,5.04256641742327,32.6905440718465,1.0806164831513e-08,1.27171187758324e-07,b2707
srmB,0.576461550710092,7.45376934617524,5.50898535956553,0.0189190191463441,0.0791775617180815,b2576
ssb,0.00580225820220131,7.08466536450895,0.000985444428378557,0.97495708920518,1,b4059
sseA,-0.359039801275817,7.08409081451886,3.54555693516681,0.0597051205333663,0.193673216818741,b2521
sseB,2.43144012103364,7.49388196531471,131.871189776022,1.59649282927706e-30,4.59683501976509e-29,b2522
ssnA,0.0233119565931431,2.53517179264317,0.00151766191937064,0.968924527618632,0.998733158486281,b2879
sspA,0.123517141543551,8.90694926954654,0.362043643569852,0.547373433106102,0.781203643674144,b3229
sspB,-0.0671366708825779,7.98087968338716,0.119843567504276,0.729204215134116,0.885180225766582,b3228
sstT,-1.12789065265897,9.81957412395488,30.8034527414167,2.85529378692411e-08,3.18656689036827e-07,b3089
ssuA,0.809189169859958,2.30001583754428,4.81520402191047,0.0282097320842199,0.108589868869649,b0936
ssuB,0.215435302453462,3.91442176911066,0.817688664001,0.365856813952107,0.627563506357918,b0933
ssuC,0.610669348811842,2.00087249245456,2.11884826397617,0.145495921383799,0.352833736359701,b0934
ssuD,0.73711221527757,2.70215180771374,2.99352181836035,0.0835981728302533,0.247810918636832,b0935
ssuE,0.285853874782096,2.05083789504319,0.529889239125028,0.466653429371133,0.721875415993526,b0937
stfQ,0.393789564476966,2.29505177367924,1.31478836835889,0.251529521846452,0.507642992922815,b1547
stfR,-0.0772436882603122,4.33371377315877,0.0556191172494778,0.813559112083284,0.930058709657942,b1372
sthA,3.05479713759497,8.2705209772846,118.953899087912,1.07192033831033e-27,2.85779255627303e-26,b3962
stpA,-0.963279099599717,8.13657735101934,14.0846619991781,0.00017476309405452,0.00116302280927808,b2669
sucA,3.2546031424626,9.68734666689381,141.286961746684,1.39249558596751e-32,4.48820032521915e-31,b0726
sucB,2.91602961413989,9.30672559698573,139.14911025283,4.08589857498502e-32,1.26956805362304e-30,b0727
sucC,3.23142118116371,9.19269889534643,173.218142765514,1.46666042181193e-39,6.33450636180572e-38,b0728
sucD,3.32970977268246,8.69075998856,194.305821452888,3.65188481742753e-44,1.79232846891699e-42,b0729
sufA,1.04374407867105,5.11039319880842,17.1831721983707,3.3942982719831e-05,0.000254072343790208,b1684
sufB,0.951731047699151,6.97672631486973,21.5071318004675,3.52515210919417e-06,3.09453901618082e-05,b1683
sufC,0.966680663042123,5.61733903462155,17.7954873741697,2.45965918123045e-05,0.000187029366262928,b1682
sufD,0.824607306451155,6.67926171733712,21.0182935299215,4.54918948665671e-06,3.96128011953031e-05,b1681
sufE,0.439523895569856,4.60162945588697,3.43486686061558,0.0638337300153577,0.203317020602013,b1679
sufI,0.0724947758605216,7.10697040904955,0.178569233691844,0.672605712576105,0.858475473325944,b3017
sufS,0.577365274692334,6.42100463454293,9.58450321819481,0.0019622652514911,0.0110929628549608,b1680
sugE,0.700513359808345,4.37909193079002,10.7793743311498,0.00102637368977581,0.00607247666594756,b4148
suhB,1.42162712859832,7.43042794514108,16.4446113432884,5.00923678330485e-05,0.000366693113001587,b2533
sulA,-0.100671509455288,6.59847812780563,0.322452440435702,0.5701375322159,0.7956110017965,b0958
surA,-0.00733440670319559,9.04076296626676,0.00154151508444267,0.968681396844815,0.998733158486281,b0053
surE,-0.253070838856113,6.2826370581439,2.04370777531149,0.152836715316166,0.364294576959448,b2744
syd,0.0213665516680704,5.66664282518475,0.0132267721617341,0.908439015028247,0.974068461769838,b2793
tadA,0.341029406802579,5.46456258208409,2.39820434727323,0.1214746140558,0.312476985173914,b2559
tag,0.0405101842329878,5.64960406679429,0.0450958979079501,0.831827790508689,0.938032435302096,b3549
tag,0.0405101842329878,5.64960406679429,0.0450958979079501,0.831827790508689,0.938032435302096,b1195
talA,0.702435376519834,8.4454775474636,9.77276063000983,0.00177116312271553,0.010091891196581,b2464
talB,-0.00732266808944033,10.7019953431352,0.00136412417126053,0.970537588970907,0.999310818009788,b0008
tam,0.727422652332839,5.71713348260949,15.1628603498908,9.86242686178389e-05,0.000689683361417322,b1519
tap,-0.327533025686045,8.60385587493234,1.36003459244124,0.243531486508697,0.497151010169469,b1885
tar,-0.317894221565713,9.42374172844147,1.19138325394096,0.275050715068608,0.53753123908657,b1886
tas,0.339895055751292,6.89189267384307,3.65076249974313,0.0560435482732604,0.184350407457892,b2834
tatA,-0.21400771751812,7.0588281144689,0.855123814448433,0.355106864982046,0.616937469773715,b3836
tatB,-0.186736289317998,7.29891205962946,0.973323327680923,0.3238527468108,0.585374783803519,b3838
tatC,0.0741804110686155,5.74967011892069,0.0761796030658166,0.782543052903697,0.915236353325861,b3839
tatD,0.179363447450596,4.64776072478073,0.603116731961719,0.437391316496695,0.698607857062545,b4483
tatE,-0.130396893629893,5.74927853024705,0.228589769877031,0.63257147005114,0.838574640623349,b0627
tauA,0.371963134763365,3.1370454533091,1.34931285342583,0.24539828061332,0.500177052368537,b0365
tauB,0.72190413895456,2.94312615548685,5.10669077915244,0.0238337386911736,0.09513670740035,b0366
tauC,0.837161925060409,2.33627504926835,3.73760114758175,0.0532007720309153,0.177286186310879,b0367
tauD,0.104882026189129,3.32727171338708,0.159485093250755,0.68963102184417,0.867530017756996,b0368
tbpA,0.604141380454532,7.12015386875679,4.328779764742,0.0374731008145971,0.136234278129836,b0068
tdcA,-0.020138008552559,1.66515605024422,0.00145541168167895,0.969568199113698,0.998942044840664,b3118
tdcB,0.377642907434639,1.95359502306516,0.199927676402067,0.654779229873002,0.851035658688383,b3117
tdcC,-0.31266655175745,3.48584368659455,1.13545358059977,0.286615062628896,0.552959187498227,b3116
tdcD,-0.0608297805469438,2.16685810251039,0.0222626919797015,0.881390394112528,0.961537032627434,b3115
tdcE,0.0683598783820063,3.75409718796051,0.0842037052525457,0.771679494427796,0.908146184066595,b3114
tdcF,0.193415729673829,2.07020709337049,0.16736241078776,0.682466634319971,0.861972447195257,b3113
tdcG,0.176118787923409,3.30882307000622,0.323646139142806,0.569424644118443,0.795483744922518,b4471
tdcR,-0.692495346306651,-0.205238061308816,0.494625970209184,0.4818709899645,0.736011047249253,b3119
tdh,0.71056740859894,6.6636084193698,15.6194598863657,7.74533816001384e-05,0.000549295821233165,b3616
tdk,0.137232004011194,5.23257774011977,0.326703241384027,0.567606817842364,0.795165049062981,b1238
tehA,0.182567049652086,4.73443842724497,0.866037734549998,0.352054571781046,0.614601332062384,b1429
tehB,0.017591697073665,6.26203949017692,0.00975035760510368,0.921341612738905,0.976509061452596,b1430
tesA,0.107766190487921,6.1121629169515,0.345142954352853,0.556875547908345,0.787676839486184,b0494
tesB,1.13285421576885,6.00457861798997,39.0501261697693,4.13062433796143e-10,5.48928200481705e-09,b0452
tfaE,-0.704515967767145,1.94225919401578,3.18697375982813,0.0742273052384859,0.227045135499306,b1156
tfaQ,-0.348675652219731,-0.590172955556744,0.076275873656229,0.782409148591369,0.915236353325861,b1546
tfaR,1.08897332385815,0.0471067411289904,1.33835008242296,0.247325144181386,0.502444636744781,b1373
tgt,0.394422158038293,7.59008002044135,3.71425488068346,0.053949699251655,0.178687692536731,b0406
thiC,1.13385768768584,10.4143636027204,27.1413656591,1.89107911428257e-07,1.92631384306283e-06,b3994
thiD,0.420309780569506,6.59605977901205,3.96812447690723,0.0463693923717211,0.160600966843194,b2103
thiE,1.10736742254337,8.50746899744164,27.1747570570889,1.8586971918831e-07,1.91136027898645e-06,b3993
thiF,0.96647135723232,8.75751316911152,23.5815723287432,1.19728650793127e-06,1.09789393370598e-05,b3992
thiG,0.93258254821621,8.3058293606431,20.252687275836,6.78580792633285e-06,5.69085522987021e-05,b3991
thiH,1.03048249335523,8.79770595053678,24.1106672323219,9.09550551773967e-07,8.55849418978598e-06,b3990
thiI,-0.114661290355465,7.15808496322168,0.300383125383807,0.583642335227261,0.804837562530824,b0423
thiL,-0.0517926379600708,6.07638422837011,0.0439030133410014,0.834034160040874,0.938334118954948,b0417
thiM,0.626019808751381,6.83625876304299,6.94457316810023,0.0084073895614196,0.0405715257159455,b2104
thiP,0.673450058226472,5.4723541443194,5.66475168793734,0.0173091671931981,0.074018111987547,b0067
thiQ,0.526227992933145,4.39681686181399,4.64670915356021,0.031113139841789,0.117668696126696,b0066
thiS,0.810323666310605,6.78642301395535,14.3180506126688,0.000154377459696032,0.00104180663816744,b4407
thrA,-0.0856836259279105,11.8867837229505,0.0671915089160962,0.795470708477447,0.922814394282593,b0002
thrB,-0.0126202383005965,10.1300250383435,0.00192237611882007,0.965028028608653,0.997299514279749,b0003
thrC,-0.0786067114518833,10.8109589629795,0.10097425411255,0.750663608777976,0.893144938377984,b0004
thrL,0.410108919001931,7.36198775580703,1.12468825848006,0.288911185619222,0.555271024646053,b0001
thrS,-0.26331764034486,10.8133544155753,1.62064881250883,0.203001343667937,0.441634732467801,b1719
thyA,0.0844445849757105,6.9401858184905,0.231511592475912,0.630405263620117,0.8380179543168,b2827
tig,0.372727719234991,10.2650586072285,2.91108575756552,0.087972631370133,0.255345292263175,b0436
tilS,0.225677743804019,6.21922551168868,1.79709556345833,0.18006402407053,0.40928374650018,b0188
tktA,-0.620607509850845,10.3787725038496,5.44694244296545,0.0196026056091423,0.081642867527373,b2935
tktB,0.658602176561865,9.13512242116254,8.71685960565574,0.00315280657071047,0.0170212144736232,b2465
tldD,0.0693534008536236,7.69141772952456,0.142375857383119,0.705930419980102,0.876124564337374,b3244
tmk,0.091927303036833,5.50133757530811,0.284933865806924,0.593485470956291,0.813734523511181,b1098
tnaA,-0.730875466243637,2.78958279767335,2.4496184736585,0.117553437366733,0.30640512733067,b3708
tnaB,-0.240307412343326,1.91290532831007,0.151563664046545,0.69704552126472,0.872329087956054,b3709
tnaC,-0.986926128014928,0.0710535805975449,1.32316063422091,0.250025602494226,0.506026512264556,b3707
tolA,-0.103826576417789,7.39615619924079,0.310849487776974,0.577159372979385,0.80024119804108,b0739
tolB,0.238507768953678,9.41878720694832,1.49021421933215,0.222183225482881,0.470166266957649,b0740
tolC,0.200499646541919,9.39582443976161,1.0917693272408,0.296079515433087,0.563581942333849,b3035
tolQ,-0.0448671437581602,7.03790140900355,0.0706211897987228,0.790434466811413,0.9201850302314,b0737
tolR,-0.036502890617679,5.84047101659513,0.0380054968377039,0.845432102085166,0.944161221402933,b0738
tonB,3.17966431792261,7.01177735203722,223.344607182757,1.68602453739134e-50,1.07087352602841e-48,b1252
topA,0.192788334624278,9.03415670817083,0.793564653637404,0.373024424351675,0.633291072631638,b1274
topB,-0.169728233192589,7.68247571092385,0.696567197774201,0.403939575193929,0.666930700673265,b1763
torA,-0.261129256942335,4.05774180045229,1.63272462402122,0.20132660858926,0.439297808718809,b0997
torC,-0.360837637123879,2.3279211193717,0.695880717085323,0.404171304424095,0.667029370962042,b0996
torD,-0.527659414365649,4.449731325087,6.12437936851776,0.0133330087431631,0.0597977827224522,b0998
torI,0.397868432026428,2.96013911848729,1.09903333875932,0.294478343931885,0.561772070424828,b4501
torR,-0.166336402347673,5.19231795629682,0.775167208347065,0.37862326658094,0.638602689673546,b0995
torS,-0.577141819058347,5.56558618316546,10.0513061300357,0.00152239965697069,0.00879043331344437,b0993
torT,-0.134768050088073,4.17510743481086,0.312336003193057,0.576250245693782,0.799493996515081,b0994
torY,-1.06038306386502,2.10040497045653,3.87331849300088,0.0490594296907935,0.167590679130838,b1873
torZ,-0.169224895317719,4.49397192728926,0.537715646212133,0.463380981580973,0.719998769207637,b1872
tpiA,-1.39292418170239,10.2586419537221,48.0341496131891,4.18860000645317e-12,6.25971052867517e-11,b3919
tpr,0,-0.993440807423094,0,1,1,b1229
tpx,2.23339026295809,8.4248780241541,127.329399900614,1.5736260968108e-29,4.41330591696484e-28,b1324
treA,0.492455380833152,6.16092139009497,5.04960181913608,0.0246315981557475,0.0980338698569988,b1197
treB,-0.83836067681063,3.48751446560902,13.4708675295889,0.000242296253473323,0.00157839746417991,b4240
treC,-0.371798788985708,3.31787594488545,1.48348419949817,0.223230181655778,0.471722208011444,b4239
